date,ticker,open,high,low,close,adj_close,volume
2025-03-05,438900.KS,10925.0,11150.0,10925.0,11100.0,10762.3564453125,45134
2025-03-06,438900.KS,11100.0,11490.0,11050.0,11475.0,11125.9501953125,87264
2025-03-07,438900.KS,11475.0,11690.0,11420.0,11475.0,11125.9501953125,82103
2025-03-10,438900.KS,11455.0,11525.0,11370.0,11415.0,11067.7744140625,77223
2025-03-11,438900.KS,11220.0,11475.0,11220.0,11340.0,10995.056640625,66536
2025-03-12,438900.KS,11340.0,11465.0,11340.0,11370.0,11024.1435546875,45578
2025-03-13,438900.KS,11455.0,11455.0,11270.0,11305.0,10961.12109375,51678
2025-03-14,438900.KS,11355.0,11450.0,11295.0,11450.0,11101.7099609375,48439
2025-03-17,438900.KS,11510.0,11565.0,11395.0,11555.0,11203.5166015625,61065
2025-03-18,438900.KS,11620.0,11670.0,11570.0,11635.0,11281.08203125,42714
2025-03-19,438900.KS,11700.0,12060.0,11670.0,11850.0,11489.54296875,276041
2025-03-20,438900.KS,11965.0,12125.0,11865.0,11900.0,11538.021484375,126385
2025-03-21,438900.KS,11900.0,12085.0,11795.0,12085.0,11717.39453125,97708
2025-03-24,438900.KS,12110.0,12115.0,11890.0,11895.0,11533.173828125,84506
2025-03-25,438900.KS,11945.0,11960.0,11655.0,11695.0,11339.2578125,85049
2025-03-26,438900.KS,11765.0,11770.0,11645.0,11680.0,11324.7138671875,64945
2025-03-27,438900.KS,11695.0,11882.0,11580.0,11610.0,11256.84375,62566
2025-03-28,438900.KS,11715.0,11740.0,11535.0,11665.0,11310.1708984375,581677
2025-03-31,438900.KS,11585.0,11615.0,11355.0,11480.0,11130.796875,54401
2025-04-01,438900.KS,11640.0,11645.0,11420.0,11545.0,11193.8212890625,127823
2025-04-02,438900.KS,11580.0,11670.0,11495.0,11545.0,11193.8212890625,56663
2025-04-03,438900.KS,11365.0,11450.0,11265.0,11380.0,11033.8388671875,59366
2025-04-04,438900.KS,11330.0,11395.0,11205.0,11380.0,11033.8388671875,61357
2025-04-07,438900.KS,11135.0,11200.0,10905.0,11085.0,10747.8125,86360
2025-04-08,438900.KS,11205.0,11230.0,11060.0,11125.0,10786.595703125,49219
2025-04-09,438900.KS,11060.0,11060.0,10745.0,10825.0,10495.72265625,28641
2025-04-10,438900.KS,11270.0,11270.0,11100.0,11270.0,10927.185546875,59799
2025-04-11,438900.KS,11220.0,11290.0,11177.0,11285.0,10941.7294921875,12919
2025-04-14,438900.KS,11365.0,11380.0,11260.0,11380.0,11033.8388671875,40112
2025-04-15,438900.KS,11430.0,11520.0,11390.0,11505.0,11155.037109375,64533
2025-04-16,438900.KS,11605.0,11850.0,11600.0,11720.0,11363.49609375,142036
2025-04-17,438900.KS,11865.0,11865.0,11735.0,11755.0,11397.4326171875,62399
2025-04-18,438900.KS,11780.0,11860.0,11735.0,11860.0,11499.23828125,250112
2025-04-21,438900.KS,11860.0,11910.0,11700.0,11800.0,11441.064453125,45789
2025-04-22,438900.KS,11800.0,11845.0,11760.0,11770.0,11411.9765625,36008
2025-04-23,438900.KS,11815.0,11860.0,11670.0,11670.0,11315.017578125,102013
2025-04-24,438900.KS,11680.0,11790.0,11680.0,11690.0,11334.41015625,51858
2025-04-25,438900.KS,11710.0,11780.0,11695.0,11755.0,11397.4326171875,35845
2025-04-28,438900.KS,11780.0,11790.0,11655.0,11695.0,11339.2578125,29290
